hs6,name,,,,,,,,,,,,,
440725,Wood sawn/chipped length wise,,,,,,,,,,,,,
440726,Wood sawn/chipped length wise,,,,,,,,,,,,,
440727,Wood sawn/chipped lengthwise,,,,,,,,,,,,,
440728,Wood sawn/chipped lengthwise,,,,,,,,,,,,,
440729,Wood sawn/chipped lengthwise,,,,,,,,,,,,,
440791,Oak (Quercus spp.),,,,,,,,,,,,,
440792,Beech (Fagus spp.),,,,,,,,,,,,,
440793,Maple (Acer spp.),,,,,,,,,,,,,
440794,Cherry (Prunus spp.),,,,,,,,,,,,,
440795,Ash(Fraxinus spp.),,,,,,,,,,,,,
440799,Wood(excl. of  4407.10-4407.95),,,,,,,,,,,,,
440810,Sheets for veneering (including those obtained by slicing laminated wood),,,,,,,,,,,,,
440831,Sheets for veneering (including those obtained by slicing laminated wood),,,,,,,,,,,,,
440839,Sheets for veneering (including those obtained by slicing laminated wood),,,,,,,,,,,,,
440890,Sheets for veneering (including those obtained by slicing laminated wood),,,,,,,,,,,,,
440910,Wood (including strips & friezes for parquet flooring,,,,,,,,,,,,,
440921,Wood (including strips&friezes for parquet flooring,,,,,,,,,,,,,
440929,Wood (including strips&friezes for parquet flooring,,,,,,,,,,,,,
441011,Particle board of wood,,,,,,,,,,,,,
441012,Oriented strand board (OSB)  of wood,,,,,,,,,,,,,
441019,Board of wood (excl. of 4410.11&4410.12) ,,,,,,,,,,,,,
441090,Particle board & similar board (e.g.,,,,,,,,,,,,,
441112,Medium density of fibreboard of wood/other ligneous materials,,,,,,,,,,,,,
441113,Medium density of fibreboard of wood/other ligneous materials,,,,,,,,,,,,,
441114,Medium density of fibreboard of wood/other ligneous materials,,,,,,,,,,,,,
441192,Fibreboard of wood/other ligneous materials,,,,,,,,,,,,,
441193,Fibreboard of wood/other ligneous materials,,,,,,,,,,,,,
441194,Fibreboard of wood/other ligneous materials,,,,,,,,,,,,,
441210,Plywood,,,,,,,,,,,,,
441231,Plywood,,,,,,,,,,,,,
441232,Plywood,,,,,,,,,,,,,
441239,Plywood,,,,,,,,,,,,,
441294,Plywood,,,,,,,,,,,,,
441299,Plywood,,,,,,,,,,,,,
441300,Densified wood,,,,,,,,,,,,,
441400,Wooden frames for paintings/photographs/mirrors/similar objects;,,,,,,,,,,,,,
441510,"""Cases",,,,,,,,,,,,,
441520,"""Pallets",,,,,,,,,,,,,
441600,Casks,,,,,,,,,,,,,
441700,"""Tools",,,,,,,,,,,,,
441810,Windows,,,,,,,,,,,,,
441820,Doors & their frames & thresholds,,,,,,,,,,,,,
441840,Shuttering for concrete constructional work,,,,,,,,,,,,,
441850,Shingles & shakes of wood,,,,,,,,,,,,,
441860, Posts&beams;,,,,,,,,,,,,,
441871,Assembled flooring panels for mosaic floors;,,,,,,,,,,,,,
441872,Assembled flooring panels,,,,,,,,,,,,,
441879,Assembled flooring panels (excl. of 4418.71& 4418.72);,,,,,,,,,,,,,
441890,Builders' joinery&carpentry of wood,,,,,,,,,,,,,
441900,Tableware & kitchenware,,,,,,,,,,,,,
442010,Statuettes & other ornaments,,,,,,,,,,,,,
442090,"""Wood marquetry & inlaid wood; caskets & cases for jewellery/cutlery",,,,,,,,,,,,,
442110,Clothes hangers,,,,,,,,,,,,,
442190,Articles of wood n.e.s. in Ch.44;,,,,,,,,,,,,,
450110,Natural cork,,,,,,,,,,,,,
450190,"""Waste cork; crushed/granulated/ground cork"";",,,,,,,,,,,,,
450200,Natural cork,,,,,,,,,,,,,
450310,Corks & stoppers,,,,,,,,,,,,,
450390,Articles of natural cork other than corks & stoppers;,,,,,,,,,,,,,
450410,"""Blocks",,,,,,,,,,,,,
450490,Agglomerated cork (with/without a binding substance) & other articles of ag,,,,,,,,,,,,,
460121, Mats,,,,,,,,,,,,,
460122, Mats,,,,,,,,,,,,,
460129,Mats,,,,,,,,,,,,,
460192,"""Plaits&similar products of plaiting materials",,,,,,,,,,,,,
460193,"""Plaits&similar products of plaiting materials",,,,,,,,,,,,,
460194,"""Plaits&similar products of plaiting materials",,,,,,,,,,,,,
460199,"""Plaits & similar products of plaiting materials",,,,,,,,,,,,,
460211,Basketwork,,,,,,,,,,,,,
460212,Basketwork,,,,,,,,,,,,,
460219,"""Basketwork",,,,,,,,,,,,,
460290,Basketwork,,,,,,,,,,,,,
470100,Mechanical wood pulp;,,,,,,,,,,,,,
470200,Chemical wood pulp,,,,,,,,,,,,,
470311,Chemical wood pulp,,,,,,,,,,,,,
470319,Chemical wood pulp,,,,,,,,,,,,,
470321,Chemical wood pulp,,,,,,,,,,,,,
470329,Chemical wood pulp,,,,,,,,,,,,,
470411,Chemical wood pulp,,,,,,,,,,,,,
470419,Chemical wood pulp,,,,,,,,,,,,,
470421,Chemical wood pulp,,,,,,,,,,,,,
470429,Chemical wood pulp,,,,,,,,,,,,,
470500,Wood pulp obt. by a combination of mechanical & chemical pulping processes;,,,,,,,,,,,,,
470610,Cotton linters pulp;,,,,,,,,,,,,,
470620,Pulps of fibres derived from recovered (waste & scrap) paper/paperboard;,,,,,,,,,,,,,
470630,Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of ,,,,,,,,,,,,,
470691,Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of ,,,,,,,,,,,,,
470692,Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of ,,,,,,,,,,,,,
470693,Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of ,,,,,,,,,,,,,
470710,Recovered (waste & scrap) unbleached kraft paper/paperboard/corrugated pape,,,,,,,,,,,,,
470720,Recovered (waste & scrap) paper/paperboard made mainly of bleached chemical,,,,,,,,,,,,,
470730,Recovered (waste & scrap) paper/paperboard made mainly of mechanical pulp (,,,,,,,,,,,,,
470790,Recovered (waste & scrap) paper/paperboard (excl. of 4707.10-4707.30),,,,,,,,,,,,,
480100,Newsprint,,,,,,,,,,,,,
480210,Hand-made paper & paperboard,,,,,,,,,,,,,
480220,Paper & paperboard,,,,,,,,,,,,,
480240,Wallpaper base;,,,,,,,,,,,,,
480254,Paper&paperboard,,,,,,,,,,,,,
480255,Paper&paperboard,,,,,,,,,,,,,
480256,Paper&paperboard,,,,,,,,,,,,,
480257,Paper&paperboard,,,,,,,,,,,,,
480258,Paper&paperboard,,,,,,,,,,,,,
480261,Paper&paperboard,,,,,,,,,,,,,
480262,Paper&paperboard,,,,,,,,,,,,,
480269,Paper&paperboard,,,,,,,,,,,,,
480300,Toilet/facial tissue stock,,,,,,,,,,,,,
480411,Kraftliner,,,,,,,,,,,,,
480419,Kraftliner,,,,,,,,,,,,,
480421,Sack kraft paper,,,,,,,,,,,,,
480429,Sack kraft paper,,,,,,,,,,,,,
480431,Kraft paper (excl. kraftliner & sack kraft paper) & paperboard,,,,,,,,,,,,,
480439,Kraft paper (excl. kraftliner & sack craft paper) & paperboard,,,,,,,,,,,,,
480441,Kraft paper (excl. kraftliner & sack kraft paper) & paperboard,,,,,,,,,,,,,
480442,Kraft paper (excl. kraftliner & sack kraft paper) & paperboard weighing mor,,,,,,,,,,,,,
480449,Kraft paper (excl. kraftliner & sack kraft paper) & paperboard,,,,,,,,,,,,,
480451,Kraft paper (excl. kraftliner & sack kraft paper) & paperboard,,,,,,,,,,,,,
480452,Kraft paper (excl. kraftliner & sack kraft paper) & paperboard weighing mor,,,,,,,,,,,,,
480459,Kraft paper (excl. kraftliner & sack kraft paper) & paperboard,,,,,,,,,,,,,
480511,Semi-chemicalfluting paper,,,,,,,,,,,,,
480512,Straw fluting paper,,,,,,,,,,,,,
480519,Fluting paper (excl. semi-chemical/straw fluting paper),,,,,,,,,,,,,
480524,Testliner (recycled liner board),,,,,,,,,,,,,
480525,Testliner (recycled liner board),,,,,,,,,,,,,
480530,Sulphite wrapping paper,,,,,,,,,,,,,
480540,Filter paper & paperboard,,,,,,,,,,,,,
480550,Felt paper & paperboard,,,,,,,,,,,,,
480591,Uncoated paper & paperboard (excl. of 4801.00-4805.50),,,,,,,,,,,,,
480592,Uncoated paper & paperboard (excl. of 4801.00-4805.50),,,,,,,,,,,,,
480593,Uncoated paper & paperboard (excl. of 4801.00-4805.50),,,,,,,,,,,,,
480610,Vegetable parchment,,,,,,,,,,,,,
480620,Greaseproof papers,,,,,,,,,,,,,
480630,Tracing papers,,,,,,,,,,,,,
480640,Glassine & other glazed transparent/translucent papers,,,,,,,,,,,,,
480700,Composite paper & paperboard (made by sticking flat layers of paper/paperbo,,,,,,,,,,,,,
480810,Corrugated paper & paperboard (with/without glued flat surface sheets),,,,,,,,,,,,,
480820,Sack kraft paper,,,,,,,,,,,,,
480830,Kraft paper (excl. sack kraft paper),,,,,,,,,,,,,
480890,Paper & paperboard,,,,,,,,,,,,,
480920,Self-copy paper,,,,,,,,,,,,,
480990,Carbon paper,,,,,,,,,,,,,
481013,Paper & paperboard of a kind used for writing/printing/other graphic purpos,,,,,,,,,,,,,
481014,Paper & paperboard of a kind used for writing/printing/other graphic purpos,,,,,,,,,,,,,
481019,Paper & paperboard of a kind used for writing/printing/other graphic purpos,,,,,,,,,,,,,
481022,Paper & paperboard of a kind used for writing/printing/other graphic purpos,,,,,,,,,,,,,
481029,Paper & paperboard of a kind used for writing/printing/other graphic purpos,,,,,,,,,,,,,
481031,Kraft paper & paperboard,,,,,,,,,,,,,
481032,Kraft paper & paperboard,,,,,,,,,,,,,
481039,Kraft paper & paperboard,,,,,,,,,,,,,
481092,Paper & paperboard(excl. of 4810.13-4810.39),,,,,,,,,,,,,
481099,Paper & paperboard(excl. of 4810.13-4810.92),,,,,,,,,,,,,
481110,Tarred/bituminised/asphalted paper,,,,,,,,,,,,,
481141,Gummed/adhesive paper,,,,,,,,,,,,,
481149,Gummed/adhesive paper,,,,,,,,,,,,,
481151,Paper&paperboard coated/impregnated/ covered with plastics (excluding adhes,,,,,,,,,,,,,
481159,Paper&paperboard coated/impregnated/ covered with plastics (excl. adhesives,,,,,,,,,,,,,
481160,Paper&paperboard coated/impregnated/ covered with wax/paraffin wax/stearin/,,,,,,,,,,,,,
481190,Paper,,,,,,,,,,,,,
481200,Filter blocks,,,,,,,,,,,,,
481310,Cigarette paper,,,,,,,,,,,,,
481320,Cigarette paper,,,,,,,,,,,,,
481390,Cigarette paper (excl. of 4813.10 & 4813.20);,,,,,,,,,,,,,
481410,Ingrain paper;,,,,,,,,,,,,,
481420,Wallpaper & similar wall coverings,,,,,,,,,,,,,
481490,"""Wallpaper&similar wall coverings(excl. of 4814.10&4814.20); window transpa",,,,,,,,,,,,,
481620,Self-copy paper,,,,,,,,,,,,,
481690,Carbon paper,,,,,,,,,,,,,
481710,Envelopes,,,,,,,,,,,,,
481720,Letter cards,,,,,,,,,,,,,
481730,Boxes,,,,,,,,,,,,,
481810,Toilet paper,,,,,,,,,,,,,
481820,Handkerchiefs,,,,,,,,,,,,,
481830,Tablecloths & serviettes,,,,,,,,,,,,,
481840,Sanitary towels & tampons,,,,,,,,,,,,,
481850,Articles of apparel & clothing accessories,,,,,,,,,,,,,
481890,Paper of a kind used for h-hold./sanitary purposes,,,,,,,,,,,,,
481910,Cartons,,,,,,,,,,,,,
481920,Folding cartons,,,,,,,,,,,,,
481930,Sacks & bags,,,,,,,,,,,,,
481940,Sacks & bags (excl. those having a base of a width of 40cm/more),,,,,,,,,,,,,
481950,Packing containters of paper/paperboard/cellulose wadding/webs of cellulose,,,,,,,,,,,,,
481960,Box files,,,,,,,,,,,,,
482010,Registers,,,,,,,,,,,,,
482020,Exercise books of paper/paperboard;,,,,,,,,,,,,,
482030,Binders (excl. book covers),,,,,,,,,,,,,
482040,Manifold business forms & interleaved carbon sets,,,,,,,,,,,,,
482050,Albums for samples/collections of paper/paperboard;,,,,,,,,,,,,,
482090,Blotting-pads,,,,,,,,,,,,,
482110,Paper/paperboard labels of all kinds,,,,,,,,,,,,,
482190,Paper/paperboard labels of all kinds,,,,,,,,,,,,,
482210,Bobbins,,,,,,,,,,,,,
482290,Bobbins,,,,,,,,,,,,,
482320,Filter paper & paperboard,,,,,,,,,,,,,
482340,Rolls,,,,,,,,,,,,,
482361,Trays,,,,,,,,,,,,,
482369, Trays,,,,,,,,,,,,,
482370,Moulded/pressed articles of paper pulp;,,,,,,,,,,,,,
482390,"""Paper",,,,,,,,,,,,,
490110,Printed books,,,,,,,,,,,,,
490191,Dictionaries & encyclopaedias,,,,,,,,,,,,,
490199,Printed books,,,,,,,,,,,,,
490210,Newspapers,,,,,,,,,,,,,
490290,Newspapers,,,,,,,,,,,,,
490300,Children's picture/drawing/colouring books;,,,,,,,,,,,,,
490400,Music,,,,,,,,,,,,,
490510,Globes;,,,,,,,,,,,,,
490591,Maps & hydrographic/similar charts of all kinds,,,,,,,,,,,,,
490599,Maps & hydrographic/similar charts of all kinds,,,,,,,,,,,,,
490600,"""Plans & drawings for architectural",,,,,,,,,,,,,
490700,"""Unused postage",,,,,,,,,,,,,
490810,Transfers (decalcomanias),,,,,,,,,,,,,
490890,Transfers (decalcomanias) other than vitrifiable transfers;,,,,,,,,,,,,,
490900,"""Printed/illustrated postcards; printed cards bearing personal greetings/me",,,,,,,,,,,,,
491000,Calendars of any kind,,,,,,,,,,,,,
491110,Trade advertising material,,,,,,,,,,,,,
491191,Pictures,,,,,,,,,,,,,
491199,Printed matter,,,,,,,,,,,,,
500100,Silk-worm cocoons suit. for reeling;,,,,,,,,,,,,,
500200,Raw silk (not thrown);,,,,,,,,,,,,,
500300,Silk waste (including cocoons unsuitable for reeling,,,,,,,,,,,,,
500400,Silk yarn (excl. yarn spun from silk waste) not put up for retail sale;,,,,,,,,,,,,,
500500,Yarn spun from silk waste,,,,,,,,,,,,,
500600,"""Silk yarn & yarn spun from silk waste",,,,,,,,,,,,,
500710,Woven fabrics of noil silk;,,,,,,,,,,,,,
500720,Woven fabrics containing 85%/more by weight of silk/silk waste other than n,,,,,,,,,,,,,
500790,Woven fabrics of silk/silk waste (excl. of 5007.10 & 5007.20);,,,,,,,,,,,,,
510111,Wool,,,,,,,,,,,,,
510119,Wool,,,,,,,,,,,,,
510121,Wool,,,,,,,,,,,,,
510129,Wool,,,,,,,,,,,,,
510130,Wool,,,,,,,,,,,,,
510211,Fine animal hair,,,,,,,,,,,,,
510219,Fine animal hair,,,,,,,,,,,,,
510220,Coarse animal hair,,,,,,,,,,,,,
510310,Noils of wool/fine animal hair;,,,,,,,,,,,,,
510320,Waste of wool/of fine animal hair,,,,,,,,,,,,,
510330,Waste of coarse animal hair;,,,,,,,,,,,,,
510400,Garnetted stock of wool/of fine/coarse animal hair;,,,,,,,,,,,,,
510510,Wool & fine/coarse animal hair,,,,,,,,,,,,,
510521,Combed wool in fragments;,,,,,,,,,,,,,
510529,Wool tops & other combed wool other than combed wool in fragments;,,,,,,,,,,,,,
510531,Fine animal hair,,,,,,,,,,,,,
510539,Fine animal hair,,,,,,,,,,,,,
510540,Coarse animal hair,,,,,,,,,,,,,
510610,Yarn of carded wool,,,,,,,,,,,,,
510620,Yarn of carded wool,,,,,,,,,,,,,
510710,Yarn of combed wool,,,,,,,,,,,,,
510720,Yarn of combed wool,,,,,,,,,,,,,
510810,Yarn of fine animal hair,,,,,,,,,,,,,
510820,Yarn of fine animal hair,,,,,,,,,,,,,
510910,Yarn of wool/fine animal hair,,,,,,,,,,,,,
510990,Yarn of wool/fine animal hair,,,,,,,,,,,,,
511000,Yarn of coarse animal hair/horsehair (incl. gimped horsehair yarn),,,,,,,,,,,,,
511111,Woven fabrics of carded wool/carded fine animal hair,,,,,,,,,,,,,
511119,Woven fabrics of carded wool/carded fine animal hair,,,,,,,,,,,,,
511120,Woven fabrics of carded wool/carded fine animal hair (excl. of 5111.11 & 51,,,,,,,,,,,,,
511130,Woven fabrics of carded wool/carded fine animal hair (excl. of 5111.11 & 51,,,,,,,,,,,,,
511190,Woven fabrics of carded wool/carded fine animal hair (excl. of 5111.11-5111,,,,,,,,,,,,,
511211,Woven fabrics of combed wool/combed fine animal hair,,,,,,,,,,,,,
511219,Woven fabrics of combed wool/combed fine animal hair,,,,,,,,,,,,,
511220,Woven fabrics of combed wool/combed fine animal hair (excl. of 5112.11 & 51,,,,,,,,,,,,,
511230,Woven fabrics of combed wool/combed fine animal hair (excl. of 5112.11 & 51,,,,,,,,,,,,,
511290,Woven fabrics of combed wool/combed fine animal hair (excl. of 5112.11-5112,,,,,,,,,,,,,
511300,Woven fabrics of coarse animal hair/horsehair;,,,,,,,,,,,,,
520100,Cotton,,,,,,,,,,,,,
520210,Yarn waste (incl. thread waste),,,,,,,,,,,,,
520291,Garnetted stock of cotton;,,,,,,,,,,,,,
520299,Cotton waste other than yarn waste (incl. thread waste) & garnetted stock;,,,,,,,,,,,,,
520300,Cotton,,,,,,,,,,,,,
520411,Cotton sewing thread,,,,,,,,,,,,,
520419,Cotton sewing thread,,,,,,,,,,,,,
520420,Cotton sewing thread,,,,,,,,,,,,,
520511,Cotton yarn,,,,,,,,,,,,,
520512,Cotton yarn,,,,,,,,,,,,,
520513,Cotton yarn,,,,,,,,,,,,,
520514,Cotton yarn,,,,,,,,,,,,,
520515,Cotton yarn,,,,,,,,,,,,,
520521,Cotton yarn,,,,,,,,,,,,,
520522,Cotton yarn,,,,,,,,,,,,,
520523,Cotton yarn,,,,,,,,,,,,,
520524,Cotton yarn,,,,,,,,,,,,,
520526,Cotton yarn,,,,,,,,,,,,,
520527,Cotton yarn,,,,,,,,,,,,,
520528,Cotton yarn,,,,,,,,,,,,,
520531,Cotton yarn,,,,,,,,,,,,,
520532,Cotton yarn,,,,,,,,,,,,,
520533,Cotton yarn,,,,,,,,,,,,,
520534,Cotton yarn,,,,,,,,,,,,,
520535,Cotton yarn,,,,,,,,,,,,,
520541,Cotton yarn,,,,,,,,,,,,,
520542,Cotton yarn,,,,,,,,,,,,,
520543,Cotton yarn,,,,,,,,,,,,,
520544,Cotton yarn,,,,,,,,,,,,,
520546,Cotton yarn,,,,,,,,,,,,,
520547,Cotton yarn,,,,,,,,,,,,,
520548,Cotton yarn,,,,,,,,,,,,,
520611,Cotton yarn,,,,,,,,,,,,,
520612,Cotton yarn,,,,,,,,,,,,,
520613,Cotton yarn,,,,,,,,,,,,,
520614,Cotton yarn,,,,,,,,,,,,,
520615,Cotton yarn,,,,,,,,,,,,,
520621,Cotton yarn,,,,,,,,,,,,,
520622,Cotton yarn,,,,,,,,,,,,,
520623,Cotton yarn,,,,,,,,,,,,,
520624,Cotton yarn,,,,,,,,,,,,,
520625,Cotton yarn,,,,,,,,,,,,,
520631,Cotton yarn,,,,,,,,,,,,,
520632,Cotton yarn,,,,,,,,,,,,,
520633,Cotton yarn,,,,,,,,,,,,,
520634,Cotton yarn,,,,,,,,,,,,,
520635,Cotton yarn,,,,,,,,,,,,,
520641,Cotton yarn,,,,,,,,,,,,,
520642,Cotton yarn,,,,,,,,,,,,,
520643,Cotton yarn,,,,,,,,,,,,,
520644,Cotton yarn,,,,,,,,,,,,,
520645,Cotton yarn,,,,,,,,,,,,,
520710,Cotton yarn (excl. sewing thread) containing 85%/more by weight of cotton,,,,,,,,,,,,,
520790,Cotton yarn (excl. sewing thread) containing <85% by weight of cotton,,,,,,,,,,,,,
520811,Woven fabrics of cotton,,,,,,,,,,,,,
520812,Woven fabrics of cotton,,,,,,,,,,,,,
520813,Woven fabrics of cotton,,,,,,,,,,,,,
520819,Woven fabrics of cotton (excl. of 5208.11-5208.13),,,,,,,,,,,,,
520821,Woven fabrics of cotton,,,,,,,,,,,,,
520822,Woven fabrics of cotton,,,,,,,,,,,,,
520823,Woven fabrics of cotton,,,,,,,,,,,,,
520829,Woven fabrics of cotton (excl. of 5208.21-5208.23),,,,,,,,,,,,,
520831,Woven fabrics of cotton,,,,,,,,,,,,,
520832,Woven fabrics of cotton,,,,,,,,,,,,,
520833,Woven fabrics of cotton,,,,,,,,,,,,,
520839,Woven fabrics of cotton (excl. of 5208.31-5208.33),,,,,,,,,,,,,
520841,Woven fabrics of cotton,,,,,,,,,,,,,
520842,Woven fabrics of cotton,,,,,,,,,,,,,
520843,Woven fabrics of cotton,,,,,,,,,,,,,
520849,Woven fabrics of cotton (excl. of 5208.41-5208.43),,,,,,,,,,,,,
520851,Woven fabrics of cotton,,,,,,,,,,,,,
520852,Woven fabrics of cotton,,,,,,,,,,,,,
520859, Woven fabrics of cotton,,,,,,,,,,,,,
520911,Woven fabrics of cotton,,,,,,,,,,,,,
520912,Woven fabrics of cotton,,,,,,,,,,,,,
520919,Woven fabrics of cotton (excl. of 5209.11 & 5209.12),,,,,,,,,,,,,
520921,Woven fabrics of cotton,,,,,,,,,,,,,
520922,Woven fabrics of cotton,,,,,,,,,,,,,
520929,Woven fabrics of cotton (excl. of 5209.21 & 5209.22),,,,,,,,,,,,,
520931,Woven fabrics of cotton,,,,,,,,,,,,,
520932,Woven fabrics of cotton,,,,,,,,,,,,,
520939,Woven fabrics of cotton (excl. of 5209.31 & 5209.32),,,,,,,,,,,,,
520941,Woven fabrics of cotton,,,,,,,,,,,,,
520942,Woven fabrics of cotton,,,,,,,,,,,,,
520943,Woven fabrics of cotton,,,,,,,,,,,,,
520949,Woven fabrics of cotton (excl. of 5209.41-5209.43),,,,,,,,,,,,,
520951,Woven fabrics of cotton,,,,,,,,,,,,,
520952,Woven fabrics of cotton,,,,,,,,,,,,,
520959,Woven fabrics of cotton (excl. of 5209.51 & 5209.52),,,,,,,,,,,,,
521011,Woven fabrics of cotton,,,,,,,,,,,,,
521019,Woven fabrics of cotton(excl. of 5210.11),,,,,,,,,,,,,
521021,Woven fabrics of cotton,,,,,,,,,,,,,
521029,Woven fabrics of cotton(excl. of 5210.21),,,,,,,,,,,,,
521031,Woven fabrics of cotton,,,,,,,,,,,,,
521032,Woven fabrics of cotton,,,,,,,,,,,,,
521039,Woven fabrics of cotton (excl. of 5210.31 & 5210.32),,,,,,,,,,,,,
521041,Woven fabrics of cotton,,,,,,,,,,,,,
521049,Woven fabrics of cotton(excl. of 5210.41),,,,,,,,,,,,,
521051,Woven fabrics of cotton,,,,,,,,,,,,,
521059,Woven fabrics of cotton(excl. of 5210.51),,,,,,,,,,,,,
521111,Woven fabrics of cotton,,,,,,,,,,,,,
521112,Woven fabrics of cotton,,,,,,,,,,,,,
521119,Woven fabrics of cotton (excl. of 5211.11 & 5211.12),,,,,,,,,,,,,
521120,Woven fabrics of cotton,,,,,,,,,,,,,
521131,Woven fabrics of cotton,,,,,,,,,,,,,
521132,Woven fabrics of cotton,,,,,,,,,,,,,
521139,Woven fabrics of cotton (excl. of 5211.31 & 5211.32),,,,,,,,,,,,,
521141,Woven fabrics of cotton,,,,,,,,,,,,,
521142,Woven fabrics of cotton,,,,,,,,,,,,,
521143,Woven fabrics of cotton,,,,,,,,,,,,,
521149,Woven fabrics of cotton (excl. of 5211.41-5211.43),,,,,,,,,,,,,
521151,Woven fabrics of cotton,,,,,,,,,,,,,
521152,Woven fabrics of cotton,,,,,,,,,,,,,
521159,Woven fabrics of cotton (excl. of 5211.51 & 5211.52),,,,,,,,,,,,,
521211,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521212,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521213,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521214,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521215,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521221,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521222,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521223,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521224,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
521225,Woven fabrics of cotton (excl. of 52.08-52.11),,,,,,,,,,,,,
530110,Flax,,,,,,,,,,,,,
530121,Flax,,,,,,,,,,,,,
530129,Flax,,,,,,,,,,,,,
530130,Flax tow & waste;,,,,,,,,,,,,,
530210,True hemp (Cannabis sativa L.),,,,,,,,,,,,,
530290,"""True hemp (Cannabis sativa L.)",,,,,,,,,,,,,
530310,Jute & other textile bast fibres,,,,,,,,,,,,,
530390,"""Jute & other textile bast fibres (excl. flax",,,,,,,,,,,,,
